Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,MonthlyIncomeTrans
38.0,No,Travel_Frequently,193,Research & Development,2,3,Life Sciences,4,Male,52,2,1,Laboratory Technician,4,Married,2610.0,14222,1,Yes,12,3.0,2,1,2,2.0,3,4.0,2,2,2,7.867105500316739
28.0,No,Travel_Rarely,1070,Research & Development,3,4,Medical,3,Male,45,3,4,Research Director,3,Married,2028.0,21016,3,Yes,16,3.0,4,3,21,2.0,2,4.0,3,1,3,7.614805364711073
30.0,No,Travel_Frequently,1176,Sales,3,2,Medical,2,Male,62,3,2,Sales Executive,3,Married,4689.757785467128,3487,1,No,14,3.0,1,1,6,2.0,2,1.0,0,1,2,8.453136215216944
36.0,No,Travel_Rarely,1280,Research & Development,7,1,Medical,4,Male,64,2,1,Research Scientist,4,Married,3886.0,26897,1,No,11,4.0,3,2,2,2.0,3,10.0,2,2,1,8.265135629937385
42.0,No,Non-Travel,469,Research & Development,3,3,Technical Degree,3,Male,46,3,1,Research Scientist,2,Married,17861.0,9256,1,No,12,3.0,3,0,12,2.0,2,20.0,10,0,7,9.790374843904484
32.0,No,Travel_Rarely,277,Research & Development,6,3,Life Sciences,1,Male,97,2,2,Healthcare Representative,3,Single,4689.757785467128,13119,2,No,13,4.0,4,0,19,2.0,3,1.0,2,2,2,8.453136215216944
43.0,No,Travel_Rarely,819,Research & Development,18,5,Life Sciences,2,Male,48,4,2,Research Scientist,1,Married,17159.0,26312,1,No,11,4.0,4,0,16,2.0,3,4.0,15,1,10,9.750278096285621
59.0,No,Travel_Rarely,1315,Research & Development,22,3,Life Sciences,2,Male,71,4,3,Manager,2,Divorced,11904.0,19100,7,No,18,3.0,2,1,10,1.0,2,6.0,7,6,2,9.384629757072872
45.0,Yes,Travel_Rarely,676,Research & Development,9,4,Life Sciences,4,Male,86,3,1,Laboratory Technician,1,Single,4805.0,21831,3,No,14,3.0,2,0,15,3.0,1,8.0,4,1,0,8.477412321404392
36.0,Yes,Travel_Rarely,1184,Sales,11,3,Marketing,3,Male,43,3,3,Sales Executive,4,Married,8847.0,5860,1,No,18,3.0,1,2,9,2.0,4,3.0,8,7,7,9.087833697483386
51.0,No,Travel_Frequently,653,Research & Development,29,5,Life Sciences,4,Female,50,3,2,Laboratory Technician,4,Single,2838.0,5456,1,No,11,3.0,4,0,10,6.0,3,7.0,3,9,9,7.950854857719988
34.0,Yes,Travel_Rarely,1277,Research & Development,15,1,Medical,2,Female,56,3,3,Manager,3,Married,6020.0,24619,7,Yes,12,3.0,4,0,15,2.0,4,4.0,6,7,7,8.702842538302868
42.0,No,Travel_Rarely,798,Research & Development,7,2,Life Sciences,3,Female,48,2,3,Manufacturing Director,3,Married,6020.0,14034,1,No,24,3.0,1,1,10,5.0,3,5.0,9,8,9,8.702842538302868
28.0,No,Travel_Rarely,1488,Sales,1,5,Marketing,2,Male,75,3,2,Sales Executive,1,Divorced,3485.0,4009,5,Yes,21,3.0,3,1,9,2.0,2,0.0,3,1,3,8.156223323194624
46.0,No,Travel_Rarely,1354,Research & Development,2,4,Technical Degree,2,Male,41,3,1,Research Scientist,2,Married,9396.0,6073,1,No,11,3.0,3,1,6,3.0,2,4.0,3,1,2,9.148039345778804
29.0,No,Travel_Rarely,585,Sales,29,4,Life Sciences,1,Female,40,3,1,Sales Representative,4,Divorced,2974.0,19788,2,No,15,3.0,2,2,16,2.0,2,5.0,8,0,0,7.9976631270201
40.0,No,Travel_Rarely,1313,Research & Development,1,2,Medical,2,Male,59,2,1,Laboratory Technician,3,Divorced,9705.0,20439,1,No,12,3.0,3,3,1,2.0,2,1.0,1,0,0,9.18039649560311
35.906122448979595,No,Travel_Rarely,1411,Research & Development,19,2,Life Sciences,3,Male,36,3,2,Research Scientist,1,Divorced,3875.0,19877,2,No,16,3.0,1,2,17,2.0,2,2.0,0,0,0,8.262300941787448
43.034749034749034,No,Travel_Rarely,180,Research & Development,2,1,Medical,1,Female,65,4,1,Research Scientist,1,Single,8268.0,21632,7,No,13,3.0,3,0,6,2.0,2,7.0,3,0,1,9.020147920801659
29.0,No,Travel_Frequently,607,Research & Development,9,3,Life Sciences,4,Male,66,2,3,Manufacturing Director,3,Married,6516.717073170732,23457,1,Yes,20,3.0,2,1,17,0.0,3,6.0,14,5,15,8.782126011728899
47.0,Yes,Non-Travel,299,Sales,25,4,Marketing,4,Male,57,2,3,Sales Executive,2,Single,11849.0,17235,2,Yes,12,3.0,3,0,9,2.0,3,10.0,4,1,0,9.37999875481674
41.0,No,Non-Travel,583,Research & Development,25,4,Medical,3,Male,57,3,3,Healthcare Representative,3,Divorced,6230.0,6975,1,Yes,11,3.0,3,1,16,3.0,2,14.0,10,10,1,8.737131611781498
46.0,Yes,Travel_Rarely,1456,Sales,13,5,Marketing,2,Female,96,2,2,Sales Executive,1,Divorced,18947.0,8658,5,Yes,13,3.0,2,3,16,2.0,3,5.0,2,2,2,9.849400886632361
19.0,No,Travel_Rarely,598,Research & Development,9,3,Life Sciences,3,Female,91,4,1,Research Scientist,3,Married,1483.0,22376,6,No,18,3.0,1,2,5,2.0,2,1.0,0,0,0,7.301822342137932
34.0,No,Travel_Rarely,1277,Research & Development,8,5,Life Sciences,1,Male,87,1,1,Laboratory Technician,3,Married,9725.0,5869,1,No,19,3.0,4,3,3,2.0,3,15.0,2,1,2,9.182455168486648
30.0,No,Travel_Frequently,818,Human Resources,6,2,Medical,2,Female,52,3,1,Human Resources,3,Married,6020.0,25657,8,No,17,3.0,4,0,7,2.0,2,4.0,2,2,2,8.702842538302868
35.0,Yes,Travel_Frequently,903,Research & Development,2,3,Medical,3,Male,81,3,2,Manufacturing Director,2,Married,8789.0,7653,4,No,11,3.0,1,2,7,3.0,3,10.0,2,1,4,9.081256218564645
40.0,No,Travel_Rarely,1288,Sales,29,4,Technical Degree,3,Female,33,3,3,Sales Executive,2,Married,19033.0,17799,3,No,12,3.0,2,1,9,2.0,3,20.0,2,1,3,9.853929593687784
53.0,No,Travel_Rarely,836,Research & Development,8,3,Medical,4,Female,33,3,4,Manager,3,Divorced,4450.0,19730,2,Yes,14,3.0,3,3,21,3.0,3,4.0,0,0,2,8.400659375160286
45.0,No,Travel_Rarely,975,Research & Development,7,3,Medical,4,Male,55,2,2,Healthcare Representative,1,Single,9724.0,23398,8,No,19,3.0,1,0,9,2.0,1,1.0,6,0,7,9.182352335436015
35.906122448979595,No,Travel_Rarely,258,Sales,21,4,Life Sciences,4,Male,74,4,2,Sales Executive,4,Single,4689.757785467128,19921,1,No,12,4.0,4,0,10,3.0,3,2.0,7,5,7,8.453136215216944
32.368,Yes,Travel_Rarely,669,Sales,9,2,Medical,3,Male,64,2,3,Sales Executive,4,Single,2501.0,13596,1,No,16,3.0,4,0,9,4.0,3,5.0,8,4,7,7.824445930877619
31.0,No,Travel_Rarely,1462,Research & Development,11,3,Medical,1,Female,94,3,1,Laboratory Technician,3,Single,9474.52564102564,19106,4,No,18,3.0,1,0,8,2.0,3,11.0,2,0,2,9.156361964425669
46.0,No,Travel_Rarely,928,Sales,1,2,Life Sciences,2,Female,56,3,2,Sales Executive,4,Married,3423.0,2823,1,Yes,14,3.0,4,1,18,2.0,2,7.0,14,4,11,8.138272638530186
27.0,No,Travel_Frequently,1329,Sales,4,4,Life Sciences,4,Female,47,2,2,Sales Executive,3,Married,2379.0,14590,4,No,14,3.0,3,1,17,3.0,4,5.0,11,5,9,7.774435510302958
32.368,No,Travel_Rarely,1038,Research & Development,20,3,Medical,2,Male,95,1,3,Healthcare Representative,1,Divorced,3230.0,19863,2,Yes,18,3.0,2,1,24,4.0,3,5.0,7,0,7,8.080237416216702
27.0,No,Travel_Rarely,922,Research & Development,3,2,Life Sciences,1,Female,39,3,1,Laboratory Technician,4,Divorced,4689.757785467128,2561,5,No,22,3.0,1,1,7,2.0,3,2.0,0,0,0,8.453136215216944
35.0,No,Non-Travel,1413,Sales,1,1,Medical,2,Male,42,3,3,Sales Executive,4,Married,4689.757785467128,6599,1,No,14,3.0,4,1,11,3.0,3,1.0,10,4,1,8.453136215216944
33.0,No,Travel_Rarely,703,Sales,28,2,Marketing,1,Male,66,3,2,Sales Executive,2,Married,2277.0,7428,1,No,20,3.0,4,2,6,4.0,4,4.0,3,1,4,7.7306140660637395
31.0,No,Travel_Rarely,736,Sales,26,3,Life Sciences,3,Male,48,2,2,Sales Executive,1,Married,5915.0,24232,1,No,11,4.0,3,1,5,2.0,3,7.0,3,0,4,8.685246776412487
30.0,No,Travel_Rarely,443,Research & Development,8,1,Life Sciences,3,Male,48,3,1,Laboratory Technician,3,Married,3491.0,17872,1,No,11,3.0,1,1,8,2.0,3,10.0,3,0,7,8.157943507105037
33.0,No,Travel_Rarely,619,Sales,1,3,Marketing,2,Male,85,3,2,Sales Executive,3,Married,13610.0,18659,9,No,11,3.0,3,0,15,2.0,3,7.0,9,6,9,9.518560095645512
28.0,No,Travel_Rarely,376,Research & Development,19,4,Medical,4,Female,95,3,2,Manufacturing Director,1,Divorced,6020.0,22670,9,Yes,11,4.0,2,2,9,5.0,3,5.0,3,1,4,8.702842538302868
40.0,No,Non-Travel,735,Research & Development,22,4,Other,3,Male,86,2,2,Research Scientist,4,Married,10932.0,26496,1,Yes,15,3.0,2,0,16,2.0,3,1.0,10,6,11,9.299449547047958
33.0,No,Travel_Rarely,342,Sales,16,4,Marketing,4,Male,66,2,2,Sales Executive,3,Divorced,3143.0,24558,4,No,19,3.0,4,2,9,1.0,3,10.0,0,0,0,8.052933036797567
33.0,No,Travel_Frequently,859,Research & Development,4,3,Life Sciences,3,Male,98,2,2,Manufacturing Director,3,Married,4373.0,19124,1,No,12,3.0,3,1,14,2.0,3,4.0,13,6,8,8.38320455141292
34.0,No,Travel_Rarely,661,Sales,7,2,Marketing,1,Male,78,2,3,Sales Executive,4,Married,2932.0,20715,7,Yes,18,3.0,4,1,35,2.0,3,5.0,2,0,4,7.983440063006542
40.0,No,Travel_Rarely,602,Human Resources,1,5,Human Resources,1,Male,37,3,2,Human Resources,4,Married,16823.0,10503,4,Yes,11,3.0,3,0,14,3.0,3,5.0,7,0,2,9.730502276719161
40.0,Yes,Travel_Frequently,587,Research & Development,10,1,Medical,1,Male,38,1,1,Laboratory Technician,4,Divorced,13503.0,6705,7,No,13,4.0,1,3,8,3.0,3,22.0,3,1,3,9.510667161961042
45.0,Yes,Travel_Frequently,267,Sales,13,4,Marketing,1,Male,85,4,4,Sales Executive,3,Single,6020.0,9277,6,Yes,17,3.0,3,0,24,3.0,2,4.0,7,3,8,8.702842538302868
43.0,No,Travel_Frequently,432,Research & Development,9,4,Life Sciences,4,Male,96,3,1,Laboratory Technician,4,Married,2437.0,18725,3,No,23,3.0,2,2,10,4.0,3,1.0,2,0,3,7.798523053625206
34.0,No,Travel_Rarely,956,Research & Development,6,2,Technical Degree,4,Female,78,3,2,Research Scientist,1,Divorced,4381.0,22087,3,Yes,12,3.0,2,2,18,3.0,3,6.0,9,6,9,8.385032287813898
38.0,No,Travel_Rarely,254,Research & Development,1,2,Life Sciences,2,Female,83,2,1,Research Scientist,4,Married,13206.0,22794,1,Yes,13,3.0,4,1,6,3.0,3,18.0,5,1,3,9.488426550754516
38.0,No,Travel_Rarely,1329,Sales,29,4,Life Sciences,3,Male,61,3,2,Sales Executive,1,Divorced,10609.0,13192,8,No,19,3.0,3,3,8,6.0,3,16.0,3,0,3,9.269457976459272
23.0,No,Travel_Rarely,1117,Sales,18,5,Life Sciences,1,Male,83,3,4,Manager,2,Single,1223.0,9873,3,No,23,4.0,4,0,37,2.0,3,1.0,9,7,7,7.109062135687172
32.0,Yes,Travel_Rarely,310,Research & Development,7,2,Technical Degree,4,Female,72,3,1,Laboratory Technician,3,Married,5228.0,3666,8,No,11,3.0,4,1,14,2.0,1,13.0,9,9,8,8.561784074744113
36.0,No,Travel_Rarely,660,Sales,7,1,Life Sciences,4,Female,76,3,1,Sales Representative,3,Married,5228.0,16192,1,No,13,3.0,1,1,1,2.0,3,5.0,0,0,0,8.561784074744113
44.0,No,Travel_Rarely,675,Research & Development,5,2,Life Sciences,2,Male,85,4,2,Healthcare Representative,1,Divorced,4689.757785467128,18384,1,No,12,3.0,4,2,6,4.0,3,3.0,3,1,5,8.453136215216944
56.0,No,Travel_Rarely,1252,Research & Development,23,2,Life Sciences,3,Female,81,4,1,Research Scientist,3,Married,5380.0,23779,1,No,24,3.0,3,1,10,3.0,3,0.0,7,0,7,8.59044365315583
37.0,No,Non-Travel,1099,Research & Development,29,4,Life Sciences,2,Female,88,2,4,Manager,3,Married,4449.0,9314,0,No,15,3.0,2,1,28,2.0,3,13.0,10,15,7,8.400434630806041
38.0,No,Travel_Frequently,181,Research & Development,2,4,Medical,4,Female,97,4,1,Research Scientist,4,Married,5980.0,5586,0,Yes,14,3.0,1,3,6,2.0,3,5.0,0,1,2,8.696175846944678
43.034749034749034,No,Travel_Rarely,950,Research & Development,28,3,Technical Degree,4,Female,97,3,1,Research Scientist,4,Married,16799.0,4585,4,No,20,3.0,4,1,8,5.0,3,20.0,4,0,3,9.729074639810214
33.0,Yes,Travel_Rarely,428,Sales,9,3,Marketing,2,Female,52,1,1,Sales Representative,2,Single,8224.0,14630,1,No,13,3.0,3,0,2,3.0,3,5.0,2,2,2,9.014811987694946
26.0,No,Travel_Rarely,142,Research & Development,3,3,Life Sciences,3,Female,70,2,1,Research Scientist,4,Married,2368.0,8456,3,No,17,3.0,1,1,7,3.0,3,5.0,0,0,0,7.769800996003896
31.0,Yes,Travel_Frequently,906,Research & Development,10,3,Life Sciences,4,Female,92,2,1,Research Scientist,1,Single,9474.52564102564,11479,6,Yes,20,4.0,3,0,3,2.0,3,10.0,0,0,0,9.156361964425669
34.0,No,Travel_Rarely,905,Research & Development,19,2,Medical,3,Male,99,3,2,Laboratory Technician,4,Married,9474.52564102564,16523,8,Yes,15,3.0,3,1,15,2.0,4,13.0,2,3,7,9.156361964425669
35.906122448979595,No,Travel_Rarely,379,Sales,5,2,Life Sciences,2,Male,48,3,2,Sales Executive,2,Married,3904.0,8891,1,No,14,3.0,4,1,10,2.0,3,5.0,8,5,3,8.269756947532983
31.0,No,Travel_Frequently,699,Research & Development,1,4,Life Sciences,3,Female,65,2,5,Manager,3,Married,5238.0,5678,0,No,14,4.0,1,1,34,3.0,3,5.0,18,11,9,8.563695025067657
29.0,No,Travel_Frequently,1245,Research & Development,18,4,Life Sciences,4,Female,58,2,5,Research Director,3,Divorced,3180.0,2125,1,Yes,17,3.0,3,1,31,3.0,3,3.0,9,0,9,8.064636475774222
31.0,No,Travel_Rarely,1436,Sales,6,2,Marketing,2,Male,34,3,2,Sales Representative,3,Married,4689.757785467128,16047,2,Yes,20,3.0,4,1,13,2.0,1,1.0,7,4,5,8.453136215216944
40.0,Yes,Travel_Rarely,1362,Research & Development,10,1,Medical,4,Male,32,3,1,Research Scientist,3,Single,6020.0,26999,1,Yes,11,3.0,4,0,1,3.0,3,4.0,0,1,1,8.702842538302868
29.0,No,Travel_Rarely,252,Research & Development,1,3,Other,3,Male,70,4,5,Manager,4,Married,3983.0,15970,0,No,11,3.0,3,1,25,2.0,3,3.0,0,1,7,8.289790583181643
27.0,No,Travel_Rarely,1402,Sales,2,3,Marketing,3,Female,69,3,4,Manager,1,Married,2394.0,24097,8,No,23,3.0,1,0,28,2.0,3,8.0,15,15,9,7.780720886117918
40.0,No,Travel_Rarely,830,Sales,13,2,Life Sciences,4,Male,78,3,1,Sales Representative,2,Married,2809.0,7103,1,No,13,3.0,3,1,1,2.0,3,2.0,0,0,0,7.940583827104244
27.0,No,Travel_Rarely,1269,Research & Development,4,1,Life Sciences,1,Female,46,2,1,Laboratory Technician,4,Married,6516.717073170732,10778,0,No,17,3.0,4,0,6,5.0,2,8.0,2,3,4,8.782126011728899
27.0,No,Travel_Rarely,279,Research & Development,8,1,Life Sciences,3,Male,61,2,2,Research Scientist,2,Married,6020.0,24907,1,No,23,3.0,4,1,10,3.0,3,5.0,7,1,7,8.702842538302868
42.0,Yes,Travel_Rarely,1357,Research & Development,25,3,Life Sciences,1,Male,48,1,1,Laboratory Technician,3,Single,4907.0,10558,1,No,12,4.0,3,0,1,3.0,2,20.0,0,0,1,8.498418036089904
34.0,No,Travel_Rarely,1418,Research & Development,1,3,Technical Degree,3,Male,36,3,1,Research Scientist,1,Married,9713.0,10554,2,No,16,3.0,2,1,7,2.0,3,5.0,2,0,2,9.18122047340233
49.0,No,Travel_Rarely,232,Research & Development,19,3,Technical Degree,4,Male,34,3,2,Manufacturing Director,4,Divorced,19502.0,22645,4,No,12,3.0,2,2,8,5.0,4,31.0,2,1,2,9.878272303395065
39.0,No,Travel_Rarely,422,Research & Development,1,3,Life Sciences,4,Male,33,3,2,Healthcare Representative,4,Married,19431.0,21782,4,No,13,3.0,2,1,12,3.0,2,6.0,2,2,2,9.874625007851026
59.0,No,Travel_Rarely,611,Sales,7,4,Medical,2,Female,88,3,5,Manager,2,Single,6516.717073170732,4349,1,No,14,3.0,2,0,21,2.0,2,6.0,8,12,8,8.782126011728899
38.0,No,Travel_Rarely,937,Sales,1,3,Marketing,1,Male,32,3,3,Sales Executive,4,Single,6516.717073170732,6770,1,No,21,3.0,1,0,14,3.0,2,7.0,8,2,1,8.782126011728899
32.368,No,Travel_Rarely,1400,Research & Development,3,3,Life Sciences,3,Male,53,3,1,Laboratory Technician,4,Married,3420.0,16734,4,No,15,3.0,3,1,9,2.0,1,6.0,3,1,4,8.13739583005665
52.0,No,Travel_Frequently,202,Research & Development,2,2,Other,3,Female,33,3,4,Manager,4,Married,6516.717073170732,12982,1,Yes,11,4.0,3,1,26,3.0,2,9.0,14,3,0,8.782126011728899
28.0,Yes,Travel_Rarely,527,Research & Development,1,4,Other,4,Female,63,3,1,Research Scientist,4,Single,6516.717073170732,5207,1,Yes,13,3.0,3,0,10,2.0,2,7.0,9,7,8,8.782126011728899
34.0,No,Travel_Rarely,594,Research & Development,2,1,Technical Degree,3,Male,100,3,1,Laboratory Technician,4,Married,7083.0,19299,0,No,14,3.0,3,1,3,3.0,3,10.0,1,2,1,8.865452825753623
56.0,No,Travel_Rarely,655,Research & Development,7,4,Life Sciences,4,Male,48,3,2,Laboratory Technician,4,Divorced,7260.0,9528,3,No,22,3.0,4,1,10,2.0,2,6.0,7,1,7,8.890135107818843
35.906122448979595,No,Travel_Frequently,1392,Research & Development,3,4,Life Sciences,4,Female,56,3,1,Research Scientist,3,Married,4364.0,23159,1,Yes,11,3.0,3,0,8,2.0,3,2.0,7,3,0,8.381144346952961
37.2520325203252,No,Travel_Rarely,1103,Research & Development,14,3,Life Sciences,1,Male,42,3,1,Research Scientist,1,Married,6582.0,14377,1,Yes,14,3.0,4,2,9,2.0,2,6.0,7,6,8,8.792093929503284
42.0,No,Travel_Rarely,1180,Research & Development,2,2,Medical,2,Male,90,3,2,Manufacturing Director,4,Divorced,5155.0,24442,2,No,14,3.0,3,1,15,3.0,3,6.0,7,1,7,8.54772239645106
41.0,No,Travel_Rarely,1389,Research & Development,21,4,Life Sciences,2,Male,51,4,3,Manufacturing Director,1,Divorced,6870.0,10195,1,No,11,3.0,3,1,10,3.0,3,3.0,9,8,8,8.834919385216395
19.0,No,Travel_Frequently,1089,Research & Development,6,3,Life Sciences,2,Female,32,3,3,Manufacturing Director,2,Single,2325.0,9150,4,No,18,4.0,4,0,9,5.0,3,0.0,0,2,2,7.751475318021456
37.2520325203252,No,Travel_Rarely,1329,Research & Development,7,3,Life Sciences,3,Female,82,3,2,Healthcare Representative,4,Divorced,6516.717073170732,4204,1,Yes,11,3.0,2,2,6,2.0,3,9.0,0,1,0,8.782126011728899
46.0,No,Travel_Rarely,1349,Research & Development,23,3,Life Sciences,1,Female,90,3,1,Research Scientist,4,Divorced,9474.52564102564,3032,1,No,22,3.0,2,2,3,2.0,1,11.0,2,0,2,9.156361964425669
32.0,No,Travel_Frequently,1313,Sales,11,4,Marketing,4,Male,80,3,2,Sales Executive,4,Single,4648.0,8191,3,No,12,3.0,3,0,8,2.0,4,0.0,1,0,4,8.444192298531748
50.0,No,Travel_Rarely,185,Research & Development,10,4,Life Sciences,3,Male,33,3,1,Laboratory Technician,4,Single,2380.0,10675,0,No,19,3.0,1,0,9,5.0,3,1.0,7,1,7,7.77485576666552
48.0,No,Travel_Rarely,676,Research & Development,1,3,Other,3,Male,35,3,2,Manufacturing Director,2,Married,4689.757785467128,23361,0,No,15,3.0,1,1,10,2.0,3,2.0,7,0,5,8.453136215216944
23.0,No,Travel_Rarely,673,Research & Development,11,2,Other,1,Male,96,4,2,Manufacturing Director,3,Divorced,2322.0,8232,0,No,18,3.0,4,1,5,3.0,2,0.0,2,1,3,7.7501841622578365
35.906122448979595,No,Travel_Rarely,802,Sales,9,1,Life Sciences,3,Female,96,3,3,Sales Executive,3,Divorced,3931.0,21196,3,Yes,13,3.0,3,1,12,5.0,3,4.0,7,0,7,8.27664912542186
39.0,Yes,Travel_Frequently,561,Research & Development,3,3,Life Sciences,4,Male,33,3,1,Research Scientist,3,Single,19272.0,4156,1,No,12,3.0,1,0,7,2.0,1,21.0,2,7,7,9.866408544294707
24.0,No,Travel_Rarely,760,Sales,2,4,Marketing,2,Female,81,3,2,Sales Executive,2,Married,4999.0,3698,1,Yes,20,4.0,1,0,8,2.0,3,3.0,7,7,5,8.51699317141357
31.0,No,Travel_Frequently,1066,Research & Development,2,2,Medical,4,Female,32,4,2,Manufacturing Director,4,Married,9637.0,3334,1,No,12,3.0,2,0,8,3.0,3,3.0,7,1,3,9.173365135851288
20.0,No,Travel_Rarely,559,Research & Development,12,4,Life Sciences,3,Male,76,3,2,Manufacturing Director,3,Married,3033.0,12421,9,Yes,12,3.0,2,2,7,2.0,3,2.0,2,1,1,8.017307507688582
37.2520325203252,No,Travel_Frequently,329,Sales,16,4,Marketing,3,Female,98,2,2,Sales Executive,1,Married,6020.0,13494,4,No,13,3.0,1,2,11,3.0,2,5.0,2,0,2,8.702842538302868
35.906122448979595,No,Travel_Rarely,120,Sales,4,3,Medical,2,Male,43,3,2,Sales Executive,3,Married,4689.757785467128,8863,1,No,15,3.0,2,0,5,2.0,4,2.0,4,0,4,8.453136215216944
35.0,No,Travel_Rarely,648,Human Resources,11,3,Life Sciences,3,Male,56,2,2,Human Resources,2,Married,5098.0,21833,4,No,11,3.0,4,2,14,5.0,4,10.0,9,1,8,8.53660358493606
42.0,Yes,Travel_Rarely,240,Sales,5,3,Marketing,3,Male,46,2,2,Sales Executive,3,Single,13348.0,26959,1,Yes,11,3.0,4,0,6,3.0,3,5.0,4,0,3,9.499121839871265
30.0,Yes,Non-Travel,1102,Sales,1,2,Life Sciences,2,Female,94,3,2,Sales Executive,4,Single,8412.0,19479,8,Yes,11,3.0,1,0,8,3.0,1,9.0,4,0,5,9.03741453682259
23.0,No,Travel_Rarely,111,Research & Development,17,3,Life Sciences,4,Female,74,1,1,Research Scientist,3,Single,3295.0,4279,2,No,13,3.0,4,0,6,3.0,3,3.0,0,0,0,8.100161446936607
46.0,No,Travel_Rarely,466,Research & Development,1,1,Life Sciences,4,Male,65,2,4,Manufacturing Director,4,Married,16606.0,7060,1,No,16,3.0,3,1,21,2.0,3,13.0,6,11,8,9.717519354821976
42.0,No,Travel_Rarely,1423,Research & Development,1,3,Life Sciences,1,Male,72,2,1,Research Scientist,3,Divorced,4272.0,12530,1,No,14,3.0,4,1,1,3.0,1,1.0,0,0,0,8.35983738064003
37.0,No,Travel_Rarely,1302,Research & Development,2,3,Medical,4,Male,84,1,2,Manufacturing Director,2,Divorced,9474.52564102564,16321,5,No,18,3.0,4,1,13,2.0,3,10.0,1,1,2,9.156361964425669
32.0,Yes,Travel_Rarely,429,Research & Development,1,2,Medical,3,Male,99,3,1,Research Scientist,2,Divorced,9204.0,11092,1,Yes,12,3.0,3,3,6,2.0,2,4.0,3,2,3,9.127393451155257
49.0,No,Travel_Rarely,1450,Research & Development,15,2,Life Sciences,4,Male,52,3,5,Research Director,2,Married,6020.0,10849,5,No,11,4.0,1,1,25,2.0,3,5.0,2,0,3,8.702842538302868
40.0,Yes,Travel_Rarely,1218,Sales,9,4,Life Sciences,3,Female,82,2,1,Sales Representative,1,Single,6377.0,6986,7,No,23,3.0,2,0,10,2.0,3,12.0,3,0,3,8.760453046315272
45.0,No,Travel_Rarely,645,Sales,1,3,Marketing,2,Female,49,4,3,Sales Executive,1,Married,4689.757785467128,19566,1,No,16,3.0,3,1,10,3.0,3,1.0,7,0,7,8.453136215216944
29.0,No,Travel_Rarely,1012,Research & Development,5,4,Life Sciences,2,Female,75,2,1,Research Scientist,4,Divorced,3339.0,2373,9,No,12,3.0,2,1,10,2.0,2,7.0,4,0,3,8.113426639943654
18.0,No,Non-Travel,265,Research & Development,25,3,Life Sciences,2,Male,57,4,1,Research Scientist,4,Single,6020.0,21221,1,Yes,12,3.0,4,0,1,2.0,3,5.0,0,0,1,8.702842538302868
35.0,No,Travel_Rarely,201,Research & Development,1,4,Life Sciences,2,Male,95,3,1,Laboratory Technician,1,Divorced,6020.0,20490,3,No,16,3.0,2,1,8,2.0,3,5.0,2,1,2,8.702842538302868
31.0,Yes,Travel_Rarely,805,Research & Development,1,2,Life Sciences,2,Female,36,2,1,Laboratory Technician,1,Married,11031.0,6689,1,Yes,11,4.0,4,1,1,2.0,3,11.0,0,0,0,9.308464769969381
38.0,No,Travel_Rarely,1252,Sales,19,2,Medical,1,Male,32,3,3,Sales Executive,2,Single,2899.0,4814,1,Yes,13,3.0,4,0,10,3.0,3,2.0,0,0,9,7.972121128921655
29.0,Yes,Travel_Rarely,688,Research & Development,3,3,Medical,1,Female,91,3,1,Laboratory Technician,1,Married,4689.757785467128,9396,5,No,13,3.0,3,1,6,3.0,3,2.0,2,0,2,8.453136215216944
43.034749034749034,Yes,Travel_Rarely,408,Research & Development,25,5,Technical Degree,3,Male,71,2,1,Research Scientist,2,Married,9474.52564102564,18300,5,No,16,3.0,2,0,6,2.0,4,15.0,2,1,1,9.156361964425669
25.0,No,Travel_Rarely,930,Research & Development,6,3,Medical,1,Female,73,2,2,Research Scientist,3,Single,6180.0,20003,1,Yes,14,3.0,1,0,20,2.0,1,6.0,7,1,8,8.729073550451737
43.034749034749034,No,Travel_Rarely,146,Research & Development,2,4,Medical,1,Female,79,2,1,Research Scientist,4,Single,17875.0,13970,0,Yes,14,3.0,3,0,6,2.0,4,1.0,4,1,4,9.791158367562208
37.2520325203252,Yes,Travel_Frequently,234,Research & Development,9,4,Life Sciences,4,Male,93,3,2,Laboratory Technician,1,Married,5689.0,6208,4,No,17,3.0,3,1,11,2.0,2,10.0,1,0,7,8.646289764750648
34.0,Yes,Travel_Rarely,471,Research & Development,24,3,Technical Degree,3,Male,66,1,1,Laboratory Technician,4,Single,5429.0,23213,1,Yes,18,3.0,2,0,1,1.0,1,8.0,0,0,0,8.599510233905452
45.0,No,Travel_Rarely,1132,Research & Development,1,3,Medical,3,Female,48,4,3,Healthcare Representative,4,Divorced,6020.0,10942,0,No,17,3.0,1,3,19,2.0,2,5.0,10,3,7,8.702842538302868
43.034749034749034,No,Travel_Rarely,810,Sales,8,3,Life Sciences,4,Male,57,4,2,Sales Executive,2,Married,8321.0,15678,0,No,22,3.0,3,1,4,1.0,3,5.0,2,1,2,9.02653771890043
